encryption,compression,compressionBzip2,compressionGzip,compressionLzo,compressionZpaq,compressionLzma,unlimitedWindowSize,disableCompressibilityTesting,level,processorCount,maxRam,<$performance
1,1,0,0,0,1,0,0,0,6,4,18,193222
1,1,0,0,0,1,0,0,0,7,4,18,196528.2
1,1,0,0,0,1,0,0,0,8,4,18,467254
1,1,0,0,0,1,0,0,0,9,4,18,466420
0,1,0,0,0,1,0,0,1,1,1,2,219674.6
0,1,0,0,0,1,0,0,1,2,1,2,219716
0,1,0,0,0,1,0,0,1,3,1,2,219980
0,1,0,0,0,1,0,0,1,4,1,2,685183.6
0,1,0,0,0,1,0,0,1,5,1,2,684761.8
0,1,0,0,0,1,0,0,1,6,1,2,685071.6
0,1,0,0,0,1,0,0,1,7,1,2,684705.8
0,1,0,0,0,1,0,0,1,8,1,2,1607614.8
0,1,0,0,0,1,0,0,1,9,1,2,1608035.2
0,1,0,0,0,1,0,0,1,1,2,2,219668.2
0,1,0,0,0,1,0,0,1,2,2,2,219715.8
0,1,0,0,0,1,0,0,1,3,2,2,225826.8
0,1,0,0,0,1,0,0,1,4,2,2,685218.2
0,1,0,0,0,1,0,0,1,5,2,2,684705.2
0,1,0,0,0,1,0,0,1,6,2,2,684754.6
0,1,0,0,0,1,0,0,1,7,2,2,684662.8
0,1,0,0,0,1,0,0,1,8,2,2,1608306.2
0,1,0,0,0,1,0,0,1,9,2,2,1608406.4
0,1,0,0,0,1,0,0,1,1,3,2,219415.8
0,1,0,0,0,1,0,0,1,2,3,2,219772.6
0,1,0,0,0,1,0,0,1,3,3,2,219392.4
0,1,0,0,0,1,0,0,1,4,3,2,685255.2
0,1,0,0,0,1,0,0,1,5,3,2,684877.8
0,1,0,0,0,1,0,0,1,6,3,2,684469.4
0,1,0,0,0,1,0,0,1,7,3,2,684623.6
0,1,0,0,0,1,0,0,1,8,3,2,1608254.8
0,1,0,0,0,1,0,0,1,9,3,2,1607947
0,1,0,0,0,1,0,0,1,1,4,2,219273
0,1,0,0,0,1,0,0,1,2,4,2,219659.6
0,1,0,0,0,1,0,0,1,3,4,2,219372.6
0,1,0,0,0,1,0,0,1,4,4,2,685481.4
0,1,0,0,0,1,0,0,1,5,4,2,685081
0,1,0,0,0,1,0,0,1,6,4,2,684742
0,1,0,0,0,1,0,0,1,7,4,2,684710.2
0,1,0,0,0,1,0,0,1,8,4,2,1609892.4
0,1,0,0,0,1,0,0,1,9,4,2,1608052.2
0,1,0,0,0,1,0,0,1,1,1,6,219756.2
0,1,0,0,0,1,0,0,1,2,1,6,220019
0,1,0,0,0,1,0,0,1,3,1,6,218770.4
0,1,0,0,0,1,0,0,1,4,1,6,693765.6
0,1,0,0,0,1,0,0,1,5,1,6,693736.8
0,1,0,0,0,1,0,0,1,6,1,6,694491.2
0,1,0,0,0,1,0,0,1,7,1,6,694641
0,1,0,0,0,1,0,0,1,8,1,6,1651448.2
0,1,0,0,0,1,0,0,1,9,1,6,1651931.8
0,1,0,0,0,1,0,0,1,1,2,6,219688.8
0,1,0,0,0,1,0,0,1,2,2,6,219899.6
0,1,0,0,0,1,0,0,1,3,2,6,219177.6
0,1,0,0,0,1,0,0,1,4,2,6,694387.8
0,1,0,0,0,1,0,0,1,5,2,6,693455.8
0,1,0,0,0,1,0,0,1,6,2,6,693542.4
0,1,0,0,0,1,0,0,1,7,2,6,694215.2
0,1,0,0,0,1,0,0,1,8,2,6,1653535.4
0,1,0,0,0,1,0,0,1,9,2,6,1651275.2
0,1,0,0,0,1,0,0,1,1,3,6,219658.2
0,1,0,0,0,1,0,0,1,2,3,6,219623
0,1,0,0,0,1,0,0,1,3,3,6,218692.8
0,1,0,0,0,1,0,0,1,4,3,6,694510.4
0,1,0,0,0,1,0,0,1,5,3,6,694159
0,1,0,0,0,1,0,0,1,6,3,6,693813
0,1,0,0,0,1,0,0,1,7,3,6,694491
0,1,0,0,0,1,0,0,1,8,3,6,1651346.6
0,1,0,0,0,1,0,0,1,9,3,6,1654404.6
0,1,0,0,0,1,0,0,1,1,4,6,219869.2
0,1,0,0,0,1,0,0,1,2,4,6,219730.6
0,1,0,0,0,1,0,0,1,3,4,6,219108.2
0,1,0,0,0,1,0,0,1,4,4,6,694208
0,1,0,0,0,1,0,0,1,5,4,6,693494.6
0,1,0,0,0,1,0,0,1,6,4,6,694018.6
0,1,0,0,0,1,0,0,1,7,4,6,694643.4
0,1,0,0,0,1,0,0,1,8,4,6,1652872.8
0,1,0,0,0,1,0,0,1,9,4,6,1652155.8
0,1,0,0,0,1,0,0,1,1,1,18,224936.4
0,1,0,0,0,1,0,0,1,2,1,18,225185.6
0,1,0,0,0,1,0,0,1,3,1,18,225038.8
0,1,0,0,0,1,0,0,1,4,1,18,702113.4
0,1,0,0,0,1,0,0,1,5,1,18,702101.8
0,1,0,0,0,1,0,0,1,6,1,18,701974.2
0,1,0,0,0,1,0,0,1,7,1,18,709658.4
0,1,0,0,0,1,0,0,1,8,1,18,1655082
0,1,0,0,0,1,0,0,1,9,1,18,1656561.8
0,1,0,0,0,1,0,0,1,1,2,18,87587
0,1,0,0,0,1,0,0,1,2,2,18,88302.4
0,1,0,0,0,1,0,0,1,3,2,18,83773
0,1,0,0,0,1,0,0,1,4,2,18,264167.2
0,1,0,0,0,1,0,0,1,5,2,18,264309.2
0,1,0,0,0,1,0,0,1,6,2,18,264900.6
0,1,0,0,0,1,0,0,1,7,2,18,265395.6
0,1,0,0,0,1,0,0,1,8,2,18,649164.6
0,1,0,0,0,1,0,0,1,9,2,18,649184.8
0,1,0,0,0,1,0,0,1,1,3,18,65191.8
0,1,0,0,0,1,0,0,1,2,3,18,65515.8
0,1,0,0,0,1,0,0,1,3,3,18,68459
0,1,0,0,0,1,0,0,1,4,3,18,198687.6
0,1,0,0,0,1,0,0,1,5,3,18,198976.6
0,1,0,0,0,1,0,0,1,6,3,18,200079.8
0,1,0,0,0,1,0,0,1,7,3,18,201045.4
0,1,0,0,0,1,0,0,1,8,3,18,483612.6
0,1,0,0,0,1,0,0,1,9,3,18,483216.6
0,1,0,0,0,1,0,0,1,1,4,18,66671.8
0,1,0,0,0,1,0,0,1,2,4,18,67041.6
0,1,0,0,0,1,0,0,1,3,4,18,65518.4
0,1,0,0,0,1,0,0,1,4,4,18,194263.2
0,1,0,0,0,1,0,0,1,5,4,18,192729
0,1,0,0,0,1,0,0,1,6,4,18,192349
0,1,0,0,0,1,0,0,1,7,4,18,194604.4
0,1,0,0,0,1,0,0,1,8,4,18,466690.6
0,1,0,0,0,1,0,0,1,9,4,18,465039
1,1,0,0,0,1,0,0,1,1,1,2,226275.2
1,1,0,0,0,1,0,0,1,2,1,2,225917.2
1,1,0,0,0,1,0,0,1,3,1,2,225588.4
1,1,0,0,0,1,0,0,1,4,1,2,690419.4
1,1,0,0,0,1,0,0,1,5,1,2,689590.4
1,1,0,0,0,1,0,0,1,6,1,2,689036.6
1,1,0,0,0,1,0,0,1,7,1,2,690127.8
1,1,0,0,0,1,0,0,1,8,1,2,1613604.6
1,1,0,0,0,1,0,0,1,9,1,2,1611882.2
1,1,0,0,0,1,0,0,1,1,2,2,226212.8
1,1,0,0,0,1,0,0,1,2,2,2,225635.4
1,1,0,0,0,1,0,0,1,3,2,2,225423
1,1,0,0,0,1,0,0,1,4,2,2,690423
1,1,0,0,0,1,0,0,1,5,2,2,689260
1,1,0,0,0,1,0,0,1,6,2,2,689380.4
1,1,0,0,0,1,0,0,1,7,2,2,689990.2
1,1,0,0,0,1,0,0,1,8,2,2,1612353.2
1,1,0,0,0,1,0,0,1,9,2,2,1612700.2
1,1,0,0,0,1,0,0,1,1,3,2,226078.2
1,1,0,0,0,1,0,0,1,2,3,2,225754.6
1,1,0,0,0,1,0,0,1,3,3,2,225499.8
1,1,0,0,0,1,0,0,1,4,3,2,690465
1,1,0,0,0,1,0,0,1,5,3,2,689161.6
1,1,0,0,0,1,0,0,1,6,3,2,689265.4
1,1,0,0,0,1,0,0,1,7,3,2,690138
1,1,0,0,0,1,0,0,1,8,3,2,1612818.8
1,1,0,0,0,1,0,0,1,9,3,2,1612225.4
1,1,0,0,0,1,0,0,1,1,4,2,226572.8
1,1,0,0,0,1,0,0,1,2,4,2,225712.6
1,1,0,0,0,1,0,0,1,3,4,2,225907
1,1,0,0,0,1,0,0,1,4,4,2,690354.8
1,1,0,0,0,1,0,0,1,5,4,2,689729.6
1,1,0,0,0,1,0,0,1,6,4,2,689410.8
1,1,0,0,0,1,0,0,1,7,4,2,690115
1,1,0,0,0,1,0,0,1,8,4,2,1613874
1,1,0,0,0,1,0,0,1,9,4,2,1612206.6
1,1,0,0,0,1,0,0,1,1,1,6,223248.6
1,1,0,0,0,1,0,0,1,2,1,6,223489
1,1,0,0,0,1,0,0,1,3,1,6,221927.4
1,1,0,0,0,1,0,0,1,4,1,6,697168
1,1,0,0,0,1,0,0,1,5,1,6,696996.4
1,1,0,0,0,1,0,0,1,6,1,6,697357
1,1,0,0,0,1,0,0,1,7,1,6,698106
1,1,0,0,0,1,0,0,1,8,1,6,1655247.2
1,1,0,0,0,1,0,0,1,9,1,6,1656255
1,1,0,0,0,1,0,0,1,1,2,6,223395.2
1,1,0,0,0,1,0,0,1,2,2,6,223452.4
1,1,0,0,0,1,0,0,1,3,2,6,222721.2
1,1,0,0,0,1,0,0,1,4,2,6,697525.6
1,1,0,0,0,1,0,0,1,5,2,6,696567.4
1,1,0,0,0,1,0,0,1,6,2,6,697591.8
1,1,0,0,0,1,0,0,1,7,2,6,698446.4
1,1,0,0,0,1,0,0,1,8,2,6,1657526.2
1,1,0,0,0,1,0,0,1,9,2,6,1655713
1,1,0,0,0,1,0,0,1,1,3,6,223406.6
1,1,0,0,0,1,0,0,1,2,3,6,223440.6
1,1,0,0,0,1,0,0,1,3,3,6,221772.2
1,1,0,0,0,1,0,0,1,4,3,6,697253.8
1,1,0,0,0,1,0,0,1,5,3,6,696838.2
1,1,0,0,0,1,0,0,1,6,3,6,697406.2
1,1,0,0,0,1,0,0,1,7,3,6,698678.2
1,1,0,0,0,1,0,0,1,8,3,6,1656934.6
1,1,0,0,0,1,0,0,1,9,3,6,1655910.4
1,1,0,0,0,1,0,0,1,1,4,6,223227.6
1,1,0,0,0,1,0,0,1,2,4,6,223381.6
1,1,0,0,0,1,0,0,1,3,4,6,221869
1,1,0,0,0,1,0,0,1,4,4,6,714040.6
1,1,0,0,0,1,0,0,1,5,4,6,697041.4
1,1,0,0,0,1,0,0,1,6,4,6,697720.2
1,1,0,0,0,1,0,0,1,7,4,6,698535.2
1,1,0,0,0,1,0,0,1,8,4,6,1654866.8
1,1,0,0,0,1,0,0,1,9,4,6,1655276.6
1,1,0,0,0,1,0,0,1,1,1,18,227328.8
1,1,0,0,0,1,0,0,1,2,1,18,227613.8
1,1,0,0,0,1,0,0,1,3,1,18,227572
1,1,0,0,0,1,0,0,1,4,1,18,705081.6
1,1,0,0,0,1,0,0,1,5,1,18,705078.6
1,1,0,0,0,1,0,0,1,6,1,18,704289.4
1,1,0,0,0,1,0,0,1,7,1,18,707075.8
1,1,0,0,0,1,0,0,1,8,1,18,1658928.2
1,1,0,0,0,1,0,0,1,9,1,18,1659165
1,1,0,0,0,1,0,0,1,1,2,18,89102.2
1,1,0,0,0,1,0,0,1,2,2,18,88992.6
1,1,0,0,0,1,0,0,1,3,2,18,84686.8
1,1,0,0,0,1,0,0,1,4,2,18,265387.6
1,1,0,0,0,1,0,0,1,5,2,18,266583.2
1,1,0,0,0,1,0,0,1,6,2,18,266689
1,1,0,0,0,1,0,0,1,7,2,18,267357.2
1,1,0,0,0,1,0,0,1,8,2,18,651128
1,1,0,0,0,1,0,0,1,9,2,18,651860
1,1,0,0,0,1,0,0,1,1,3,18,65696
1,1,0,0,0,1,0,0,1,2,3,18,66228.2
1,1,0,0,0,1,0,0,1,3,3,18,68946.8
1,1,0,0,0,1,0,0,1,4,3,18,201636.8
1,1,0,0,0,1,0,0,1,5,3,18,199978.6
1,1,0,0,0,1,0,0,1,6,3,18,201585.2
1,1,0,0,0,1,0,0,1,7,3,18,201880.6
1,1,0,0,0,1,0,0,1,8,3,18,483465.8
1,1,0,0,0,1,0,0,1,9,3,18,485908
1,1,0,0,0,1,0,0,1,1,4,18,68423.2
1,1,0,0,0,1,0,0,1,2,4,18,67716.2
1,1,0,0,0,1,0,0,1,3,4,18,66766.4
1,1,0,0,0,1,0,0,1,4,4,18,194512.8
1,1,0,0,0,1,0,0,1,5,4,18,193344
1,1,0,0,0,1,0,0,1,6,4,18,195171.8
1,1,0,0,0,1,0,0,1,7,4,18,195074.4
1,1,0,0,0,1,0,0,1,8,4,18,468810.8
1,1,0,0,0,1,0,0,1,9,4,18,469214
0,1,0,0,0,1,0,1,0,1,1,2,220787.2
0,1,0,0,0,1,0,1,0,2,1,2,221775.8
0,1,0,0,0,1,0,1,0,3,1,2,219554.2
0,1,0,0,0,1,0,1,0,4,1,2,685264
0,1,0,0,0,1,0,1,0,5,1,2,684774.4
0,1,0,0,0,1,0,1,0,6,1,2,684468.8
0,1,0,0,0,1,0,1,0,7,1,2,685043.6
0,1,0,0,0,1,0,1,0,8,1,2,1608132.8
0,1,0,0,0,1,0,1,0,9,1,2,1606807.4
0,1,0,0,0,1,0,1,0,1,2,2,221391.4
0,1,0,0,0,1,0,1,0,2,2,2,221392.2
0,1,0,0,0,1,0,1,0,3,2,2,219784.6
0,1,0,0,0,1,0,1,0,4,2,2,684861.4
0,1,0,0,0,1,0,1,0,5,2,2,684456.8
0,1,0,0,0,1,0,1,0,6,2,2,684689
0,1,0,0,0,1,0,1,0,7,2,2,684793.2
0,1,0,0,0,1,0,1,0,8,2,2,1608195
0,1,0,0,0,1,0,1,0,9,2,2,1606054.2
0,1,0,0,0,1,0,1,0,1,3,2,221090
0,1,0,0,0,1,0,1,0,2,3,2,220905.4
0,1,0,0,0,1,0,1,0,3,3,2,219442.4
0,1,0,0,0,1,0,1,0,4,3,2,684745.8
0,1,0,0,0,1,0,1,0,5,3,2,684551.4
0,1,0,0,0,1,0,1,0,6,3,2,684748.2
0,1,0,0,0,1,0,1,0,7,3,2,684466.4
0,1,0,0,0,1,0,1,0,8,3,2,1607507.4
0,1,0,0,0,1,0,1,0,9,3,2,1606503.2
0,1,0,0,0,1,0,1,0,1,4,2,221080.8
0,1,0,0,0,1,0,1,0,2,4,2,221357.2
0,1,0,0,0,1,0,1,0,3,4,2,225319.4
0,1,0,0,0,1,0,1,0,4,4,2,684853.2
0,1,0,0,0,1,0,1,0,5,4,2,684480.8
0,1,0,0,0,1,0,1,0,6,4,2,684624.4
0,1,0,0,0,1,0,1,0,7,4,2,684352
0,1,0,0,0,1,0,1,0,8,4,2,1607385
0,1,0,0,0,1,0,1,0,9,4,2,1615141.2
0,1,0,0,0,1,0,1,0,1,1,6,218113.8
0,1,0,0,0,1,0,1,0,2,1,6,218483
0,1,0,0,0,1,0,1,0,3,1,6,218308.2
0,1,0,0,0,1,0,1,0,4,1,6,693801.4
0,1,0,0,0,1,0,1,0,5,1,6,693447.4
0,1,0,0,0,1,0,1,0,6,1,6,694046.8
0,1,0,0,0,1,0,1,0,7,1,6,695315.2
0,1,0,0,0,1,0,1,0,8,1,6,1651879
0,1,0,0,0,1,0,1,0,9,1,6,1652775.4
0,1,0,0,0,1,0,1,0,1,2,6,218147.6
0,1,0,0,0,1,0,1,0,2,2,6,218242.6
0,1,0,0,0,1,0,1,0,3,2,6,218417.2
0,1,0,0,0,1,0,1,0,4,2,6,694314.2
0,1,0,0,0,1,0,1,0,5,2,6,693914.2
0,1,0,0,0,1,0,1,0,6,2,6,694096
0,1,0,0,0,1,0,1,0,7,2,6,695095.8
0,1,0,0,0,1,0,1,0,8,2,6,1651823.4
0,1,0,0,0,1,0,1,0,9,2,6,1651637.6
0,1,0,0,0,1,0,1,0,1,3,6,218344
0,1,0,0,0,1,0,1,0,2,3,6,218686.6
0,1,0,0,0,1,0,1,0,3,3,6,218534.8
0,1,0,0,0,1,0,1,0,4,3,6,694441.6
0,1,0,0,0,1,0,1,0,5,3,6,693820
0,1,0,0,0,1,0,1,0,6,3,6,693917.8
0,1,0,0,0,1,0,1,0,7,3,6,695302.2
0,1,0,0,0,1,0,1,0,8,3,6,1651995.6
0,1,0,0,0,1,0,1,0,9,3,6,1650529
0,1,0,0,0,1,0,1,0,1,4,6,218110.2
0,1,0,0,0,1,0,1,0,2,4,6,218293.2
0,1,0,0,0,1,0,1,0,3,4,6,218367.4
0,1,0,0,0,1,0,1,0,4,4,6,693979.8
0,1,0,0,0,1,0,1,0,5,4,6,693658.6
0,1,0,0,0,1,0,1,0,6,4,6,694788.8
0,1,0,0,0,1,0,1,0,7,4,6,694644.4
0,1,0,0,0,1,0,1,0,8,4,6,1654935.4
0,1,0,0,0,1,0,1,0,9,4,6,1652564.2
0,1,0,0,0,1,0,1,0,1,1,18,224713.8
0,1,0,0,0,1,0,1,0,2,1,18,225057.6
0,1,0,0,0,1,0,1,0,3,1,18,225021.8
0,1,0,0,0,1,0,1,0,4,1,18,701038
0,1,0,0,0,1,0,1,0,5,1,18,702194.2
0,1,0,0,0,1,0,1,0,6,1,18,702727
0,1,0,0,0,1,0,1,0,7,1,18,703473.2
0,1,0,0,0,1,0,1,0,8,1,18,1652316.2
0,1,0,0,0,1,0,1,0,9,1,18,1651661.6
0,1,0,0,0,1,0,1,0,1,2,18,87464.4
0,1,0,0,0,1,0,1,0,2,2,18,88076.8
0,1,0,0,0,1,0,1,0,3,2,18,83390.4
0,1,0,0,0,1,0,1,0,4,2,18,265005
0,1,0,0,0,1,0,1,0,5,2,18,266189
0,1,0,0,0,1,0,1,0,6,2,18,265477.6
0,1,0,0,0,1,0,1,0,7,2,18,267438.4
0,1,0,0,0,1,0,1,0,8,2,18,649841.8
0,1,0,0,0,1,0,1,0,9,2,18,650844
0,1,0,0,0,1,0,1,0,1,3,18,65027.2
0,1,0,0,0,1,0,1,0,2,3,18,65071.8
0,1,0,0,0,1,0,1,0,3,3,18,68017.4
0,1,0,0,0,1,0,1,0,4,3,18,199130.8
0,1,0,0,0,1,0,1,0,5,3,18,198846.4
0,1,0,0,0,1,0,1,0,6,3,18,200281.4
0,1,0,0,0,1,0,1,0,7,3,18,200076.8
0,1,0,0,0,1,0,1,0,8,3,18,480469.2
0,1,0,0,0,1,0,1,0,9,3,18,480757.2
0,1,0,0,0,1,0,1,0,1,4,18,66197.4
0,1,0,0,0,1,0,1,0,2,4,18,66153.8
0,1,0,0,0,1,0,1,0,3,4,18,64683.2
0,1,0,0,0,1,0,1,0,4,4,18,192556.2
0,1,0,0,0,1,0,1,0,5,4,18,193506.4
0,1,0,0,0,1,0,1,0,6,4,18,192820.4
0,1,0,0,0,1,0,1,0,7,4,18,195112
0,1,0,0,0,1,0,1,0,8,4,18,467412.4
0,1,0,0,0,1,0,1,0,9,4,18,466346.6
0,1,0,0,0,1,0,1,1,1,1,2,221423.4
0,1,0,0,0,1,0,1,1,2,1,2,221307.4
0,1,0,0,0,1,0,1,1,3,1,2,219719.2
0,1,0,0,0,1,0,1,1,4,1,2,685222.4
0,1,0,0,0,1,0,1,1,5,1,2,684758.2
0,1,0,0,0,1,0,1,1,6,1,2,684720.4
0,1,0,0,0,1,0,1,1,7,1,2,684734.2
0,1,0,0,0,1,0,1,1,8,1,2,1605507.4
0,1,0,0,0,1,0,1,1,9,1,2,1606125.4
0,1,0,0,0,1,0,1,1,1,2,2,220996.4
0,1,0,0,0,1,0,1,1,2,2,2,221057.4
0,1,0,0,0,1,0,1,1,3,2,2,219575.4
0,1,0,0,0,1,0,1,1,4,2,2,684698.2
0,1,0,0,0,1,0,1,1,5,2,2,684356
0,1,0,0,0,1,0,1,1,6,2,2,684401
0,1,0,0,0,1,0,1,1,7,2,2,685216.8
0,1,0,0,0,1,0,1,1,8,2,2,1607878
0,1,0,0,0,1,0,1,1,9,2,2,1606092.4
0,1,0,0,0,1,0,1,1,1,3,2,220881.4
0,1,0,0,0,1,0,1,1,2,3,2,221278.2
0,1,0,0,0,1,0,1,1,3,3,2,219872.2
0,1,0,0,0,1,0,1,1,4,3,2,684734.8
0,1,0,0,0,1,0,1,1,5,3,2,684669.4
0,1,0,0,0,1,0,1,1,6,3,2,684511.8
0,1,0,0,0,1,0,1,1,7,3,2,684757.6
0,1,0,0,0,1,0,1,1,8,3,2,1606338.6
0,1,0,0,0,1,0,1,1,9,3,2,1607677
0,1,0,0,0,1,0,1,1,1,4,2,220967.2
0,1,0,0,0,1,0,1,1,2,4,2,220886.8
0,1,0,0,0,1,0,1,1,3,4,2,219494.8
0,1,0,0,0,1,0,1,1,4,4,2,685019.8
0,1,0,0,0,1,0,1,1,5,4,2,684164.6
0,1,0,0,0,1,0,1,1,6,4,2,684780.8
0,1,0,0,0,1,0,1,1,7,4,2,684546.6
0,1,0,0,0,1,0,1,1,8,4,2,1609518.4
0,1,0,0,0,1,0,1,1,9,4,2,1606921.2
0,1,0,0,0,1,0,1,1,1,1,6,218382.2
0,1,0,0,0,1,0,1,1,2,1,6,223579.8
0,1,0,0,0,1,0,1,1,3,1,6,218874.2
0,1,0,0,0,1,0,1,1,4,1,6,693820.4
0,1,0,0,0,1,0,1,1,5,1,6,693527.4
0,1,0,0,0,1,0,1,1,6,1,6,693612.8
0,1,0,0,0,1,0,1,1,7,1,6,694429.8
0,1,0,0,0,1,0,1,1,8,1,6,1658348.8
0,1,0,0,0,1,0,1,1,9,1,6,1653516
0,1,0,0,0,1,0,1,1,1,2,6,218481.2
0,1,0,0,0,1,0,1,1,2,2,6,218346
0,1,0,0,0,1,0,1,1,3,2,6,218380.8
0,1,0,0,0,1,0,1,1,4,2,6,693819.4
0,1,0,0,0,1,0,1,1,5,2,6,693188.2
0,1,0,0,0,1,0,1,1,6,2,6,694128.4
0,1,0,0,0,1,0,1,1,7,2,6,694571.2
0,1,0,0,0,1,0,1,1,8,2,6,1654335.8
0,1,0,0,0,1,0,1,1,9,2,6,1655370.8
0,1,0,0,0,1,0,1,1,1,3,6,218290.4
0,1,0,0,0,1,0,1,1,2,3,6,218446.6
0,1,0,0,0,1,0,1,1,3,3,6,219101.2
0,1,0,0,0,1,0,1,1,4,3,6,694025.2
0,1,0,0,0,1,0,1,1,5,3,6,693972.6
0,1,0,0,0,1,0,1,1,6,3,6,693877.8
0,1,0,0,0,1,0,1,1,7,3,6,694771.2
0,1,0,0,0,1,0,1,1,8,3,6,1652300.6
0,1,0,0,0,1,0,1,1,9,3,6,1651314.2
0,1,0,0,0,1,0,1,1,1,4,6,218497.6
0,1,0,0,0,1,0,1,1,2,4,6,218591.2
0,1,0,0,0,1,0,1,1,3,4,6,218913
0,1,0,0,0,1,0,1,1,4,4,6,694018.6
0,1,0,0,0,1,0,1,1,5,4,6,693899.6
0,1,0,0,0,1,0,1,1,6,4,6,693743.2
0,1,0,0,0,1,0,1,1,7,4,6,694963.4
0,1,0,0,0,1,0,1,1,8,4,6,1649549
0,1,0,0,0,1,0,1,1,9,4,6,1652499.2
0,1,0,0,0,1,0,1,1,1,1,18,225300.6
0,1,0,0,0,1,0,1,1,2,1,18,225603.6
0,1,0,0,0,1,0,1,1,3,1,18,225417.8
0,1,0,0,0,1,0,1,1,4,1,18,702895
0,1,0,0,0,1,0,1,1,5,1,18,701518.4
0,1,0,0,0,1,0,1,1,6,1,18,702680.4
0,1,0,0,0,1,0,1,1,7,1,18,703829
0,1,0,0,0,1,0,1,1,8,1,18,1657751.6
0,1,0,0,0,1,0,1,1,9,1,18,1656838.6
0,1,0,0,0,1,0,1,1,1,2,18,87753.8
0,1,0,0,0,1,0,1,1,2,2,18,87811.2
0,1,0,0,0,1,0,1,1,3,2,18,83250.6
0,1,0,0,0,1,0,1,1,4,2,18,265473.4
0,1,0,0,0,1,0,1,1,5,2,18,264234.2
0,1,0,0,0,1,0,1,1,6,2,18,266417.2
0,1,0,0,0,1,0,1,1,7,2,18,266416.8
0,1,0,0,0,1,0,1,1,8,2,18,648802.4
0,1,0,0,0,1,0,1,1,9,2,18,650686.6
0,1,0,0,0,1,0,1,1,1,3,18,65314.6
0,1,0,0,0,1,0,1,1,2,3,18,65346.4
0,1,0,0,0,1,0,1,1,3,3,18,68494.8
0,1,0,0,0,1,0,1,1,4,3,18,199105.6
0,1,0,0,0,1,0,1,1,5,3,18,198856.6
0,1,0,0,0,1,0,1,1,6,3,18,199472.8
0,1,0,0,0,1,0,1,1,7,3,18,199720.8
0,1,0,0,0,1,0,1,1,8,3,18,484620.2
0,1,0,0,0,1,0,1,1,9,3,18,485173.2
0,1,0,0,0,1,0,1,1,1,4,18,66183
0,1,0,0,0,1,0,1,1,2,4,18,66945.4
0,1,0,0,0,1,0,1,1,3,4,18,65042.4
0,1,0,0,0,1,0,1,1,4,4,18,191563.6
0,1,0,0,0,1,0,1,1,5,4,18,193199.6
0,1,0,0,0,1,0,1,1,6,4,18,193135.6
0,1,0,0,0,1,0,1,1,7,4,18,195073
0,1,0,0,0,1,0,1,1,8,4,18,467478.6
0,1,0,0,0,1,0,1,1,9,4,18,467697
1,1,0,0,0,1,0,1,0,1,1,2,223653.6
1,1,0,0,0,1,0,1,0,2,1,2,223684
1,1,0,0,0,1,0,1,0,3,1,2,222278.6
1,1,0,0,0,1,0,1,0,4,1,2,686901
1,1,0,0,0,1,0,1,0,5,1,2,686535.4
1,1,0,0,0,1,0,1,0,6,1,2,686926
1,1,0,0,0,1,0,1,0,7,1,2,686463.8
1,1,0,0,0,1,0,1,0,8,1,2,1609220.4
1,1,0,0,0,1,0,1,0,9,1,2,1610092.6
1,1,0,0,0,1,0,1,0,1,2,2,223309.6
1,1,0,0,0,1,0,1,0,2,2,2,223577.4
1,1,0,0,0,1,0,1,0,3,2,2,221982
1,1,0,0,0,1,0,1,0,4,2,2,686487.4
1,1,0,0,0,1,0,1,0,5,2,2,686819.6
1,1,0,0,0,1,0,1,0,6,2,2,686559
1,1,0,0,0,1,0,1,0,7,2,2,686716
1,1,0,0,0,1,0,1,0,8,2,2,1608729
1,1,0,0,0,1,0,1,0,9,2,2,1609088.6
1,1,0,0,0,1,0,1,0,1,3,2,223574.4
1,1,0,0,0,1,0,1,0,2,3,2,223455.2
1,1,0,0,0,1,0,1,0,3,3,2,221899.2
1,1,0,0,0,1,0,1,0,4,3,2,687297.4
1,1,0,0,0,1,0,1,0,5,3,2,686565.6
1,1,0,0,0,1,0,1,0,6,3,2,686596.4
1,1,0,0,0,1,0,1,0,7,3,2,686742.2
1,1,0,0,0,1,0,1,0,8,3,2,1610782
1,1,0,0,0,1,0,1,0,9,3,2,1608308
1,1,0,0,0,1,0,1,0,1,4,2,223369.2
1,1,0,0,0,1,0,1,0,2,4,2,223380.8
1,1,0,0,0,1,0,1,0,3,4,2,222084
1,1,0,0,0,1,0,1,0,4,4,2,686994.6
1,1,0,0,0,1,0,1,0,5,4,2,686824.6
1,1,0,0,0,1,0,1,0,6,4,2,686504
1,1,0,0,0,1,0,1,0,7,4,2,686721
1,1,0,0,0,1,0,1,0,8,4,2,1610284.8
1,1,0,0,0,1,0,1,0,9,4,2,1609600.8
1,1,0,0,0,1,0,1,0,1,1,6,220777.2
1,1,0,0,0,1,0,1,0,2,1,6,220684.6
1,1,0,0,0,1,0,1,0,3,1,6,220827.2
1,1,0,0,0,1,0,1,0,4,1,6,696084.4
1,1,0,0,0,1,0,1,0,5,1,6,696093.2
1,1,0,0,0,1,0,1,0,6,1,6,696369.2
1,1,0,0,0,1,0,1,0,7,1,6,696953.6
1,1,0,0,0,1,0,1,0,8,1,6,1653058.4
1,1,0,0,0,1,0,1,0,9,1,6,1655479.6
1,1,0,0,0,1,0,1,0,1,2,6,220522.8
1,1,0,0,0,1,0,1,0,2,2,6,221475.4
